,Fecha Alta,Tipo,Operación
2951,2006-12-07,Casa,Alquiler
2952,2006-12-07,Casa,Alquiler
2953,2006-12-08,Local,Venta
2954,2006-12-08,Piso,Alquiler
2955,2006-12-08,Industrial,Alquiler
2956,2006-12-09,Piso,Venta
2957,2006-12-09,Suelo,Alquiler
2958,2006-12-09,Casa,Alquiler
2959,2006-12-10,Industrial,Venta
2960,2006-12-10,Local,Alquiler
2961,2006-12-11,Oficina,Venta
2962,2006-12-11,Piso,Venta
2963,2006-12-11,Local,Venta
2964,2006-12-11,Local,Venta
2965,2006-12-12,Parking,Alquiler
2966,2006-12-12,Casa,Venta
2967,2006-12-13,Industrial,Venta
2968,2006-12-13,Industrial,Venta
2969,2006-12-14,Local,Alquiler
2970,2006-12-14,Industrial,Alquiler
2971,2006-12-15,Casa,Alquiler
2972,2006-12-15,Casa,Venta
2973,2006-12-15,Piso,Venta
2974,2006-12-15,Local,Alquiler
2975,2006-12-16,Industrial,Alquiler
2976,2006-12-16,Local,Alquiler
2977,2006-12-16,Piso,Venta
2978,2006-12-16,Suelo,Alquiler
2979,2006-12-17,Casa,Alquiler
2980,2006-12-17,Piso,Alquiler
2981,2006-12-17,Oficina,Alquiler
2982,2006-12-18,Industrial,Alquiler
2983,2006-12-18,Suelo,Venta
2984,2006-12-19,Parking,Venta
2985,2006-12-19,Casa,Venta
2986,2006-12-19,Piso,Alquiler
2987,2006-12-20,Piso,Alquiler
2988,2006-12-20,Local,Venta
2989,2006-12-20,Suelo,Venta
2990,2006-12-21,Parking,Venta
2991,2006-12-21,Parking,Venta
2992,2006-12-22,Casa,Alquiler
2993,2006-12-23,Piso,Venta
2994,2006-12-23,Parking,Venta
2995,2006-12-23,Parking,Venta
2996,2006-12-24,Suelo,Venta
2997,2006-12-24,Piso,Alquiler
2998,2006-12-24,Suelo,Venta
2999,2006-12-24,Local,Alquiler
3000,2006-12-25,Local,Alquiler
3001,2006-12-25,Casa,Alquiler
3002,2006-12-25,Industrial,Alquiler
3003,2006-12-26,Casa,Alquiler
3004,2006-12-26,Casa,Alquiler
3005,2006-12-26,Suelo,Alquiler
3006,2006-12-26,Casa,Alquiler
3007,2006-12-27,Piso,Alquiler
3008,2006-12-27,Oficina,Venta
3009,2006-12-28,Suelo,Alquiler
3010,2006-12-28,Local,Alquiler
3011,2006-12-28,Parking,Venta
3012,2006-12-29,Oficina,Venta
3013,2006-12-30,Casa,Venta
3014,2006-12-30,Industrial,Alquiler
3015,2006-12-30,Industrial,Alquiler
3016,2006-12-30,Casa,Alquiler
3017,2006-12-31,Oficina,Venta
3018,2006-12-31,Piso,Alquiler
3019,2006-12-31,Parking,Venta
3020,2007-01-01,Industrial,Alquiler
3021,2007-01-01,Parking,Alquiler
3022,2007-01-02,Industrial,Alquiler
3023,2007-01-02,Industrial,Alquiler
3024,2007-01-04,Oficina,Alquiler
3025,2007-01-04,Local,Alquiler
3026,2007-01-05,Local,Alquiler
3027,2007-01-06,Parking,Venta
3028,2007-01-06,Oficina,Venta
3029,2007-01-07,Suelo,Alquiler
3030,2007-01-07,Industrial,Alquiler
3031,2007-01-08,Casa,Venta
3032,2007-01-08,Industrial,Venta
3033,2007-01-08,Suelo,Venta
3034,2007-01-08,Casa,Alquiler
3035,2007-01-09,Casa,Alquiler
3036,2007-01-09,Oficina,Venta
3037,2007-01-09,Casa,Alquiler
3038,2007-01-09,Suelo,Alquiler
3039,2007-01-09,Suelo,Alquiler
3040,2007-01-09,Oficina,Venta
3041,2007-01-09,Parking,Venta
3042,2007-01-09,Local,Venta
3043,2007-01-09,Oficina,Venta
3044,2007-01-10,Piso,Alquiler
3045,2007-01-10,Parking,Venta
3046,2007-01-10,Oficina,Alquiler
3047,2007-01-10,Local,Venta
3048,2007-01-10,Suelo,Venta
3049,2007-01-11,Oficina,Venta
3050,2007-01-11,Casa,Venta
3051,2007-01-11,Local,Venta
3052,2007-01-12,Piso,Venta
3053,2007-01-12,Casa,Venta
3054,2007-01-12,Piso,Venta
3055,2007-01-13,Piso,Alquiler
3056,2007-01-13,Suelo,Venta
3057,2007-01-13,Piso,Alquiler
3058,2007-01-14,Casa,Alquiler
3059,2007-01-14,Suelo,Alquiler
3060,2007-01-14,Piso,Alquiler
3061,2007-01-14,Industrial,Venta
3062,2007-01-15,Parking,Alquiler
3063,2007-01-15,Piso,Venta
3064,2007-01-15,Parking,Venta
3065,2007-01-15,Piso,Alquiler
3066,2007-01-16,Piso,Venta
3067,2007-01-17,Casa,Alquiler
3068,2007-01-17,Industrial,Venta
3069,2007-01-18,Parking,Venta
3070,2007-01-18,Local,Alquiler
3071,2007-01-18,Suelo,Alquiler
3072,2007-01-19,Suelo,Venta
3073,2007-01-20,Oficina,Alquiler
3074,2007-01-20,Industrial,Venta
3075,2007-01-20,Parking,Alquiler
3076,2007-01-20,Industrial,Alquiler
3077,2007-01-20,Industrial,Venta
3078,2007-01-21,Local,Alquiler
3079,2007-01-21,Local,Alquiler
3080,2007-01-21,Piso,Alquiler
3081,2007-01-21,Parking,Alquiler
3082,2007-01-22,Piso,Venta
3083,2007-01-23,Industrial,Alquiler
3084,2007-01-23,Local,Alquiler
3085,2007-01-23,Suelo,Venta
3086,2007-01-23,Parking,Venta
3087,2007-01-23,Local,Venta
3088,2007-01-23,Industrial,Venta
3089,2007-01-24,Local,Venta
3090,2007-01-25,Suelo,Venta
3091,2007-01-26,Parking,Alquiler
3092,2007-01-26,Industrial,Venta
3093,2007-01-26,Suelo,Alquiler
3094,2007-01-27,Local,Alquiler
3095,2007-01-27,Industrial,Venta
3096,2007-01-28,Piso,Alquiler
3097,2007-01-29,Industrial,Alquiler
3098,2007-01-29,Oficina,Alquiler
3099,2007-01-29,Parking,Venta
3100,2007-01-29,Oficina,Venta
3101,2007-01-30,Industrial,Alquiler
3102,2007-01-31,Suelo,Venta
3103,2007-01-31,Suelo,Alquiler
3104,2007-02-01,Piso,Alquiler
3105,2007-02-01,Industrial,Alquiler
3106,2007-02-01,Suelo,Alquiler
3107,2007-02-01,Local,Alquiler
3108,2007-02-02,Casa,Alquiler
3109,2007-02-02,Parking,Alquiler
3110,2007-02-02,Oficina,Venta
3111,2007-02-02,Suelo,Venta
3112,2007-02-03,Piso,Alquiler
3113,2007-02-03,Casa,Alquiler
3114,2007-02-03,Parking,Venta
3115,2007-02-04,Oficina,Venta
3116,2007-02-04,Suelo,Venta
3117,2007-02-05,Piso,Venta
3118,2007-02-06,Industrial,Venta
3119,2007-02-06,Suelo,Alquiler
3120,2007-02-06,Parking,Alquiler
3121,2007-02-06,Industrial,Venta
3122,2007-02-08,Parking,Venta
3123,2007-02-09,Parking,Alquiler
3124,2007-02-10,Piso,Venta
3125,2007-02-10,Oficina,Venta
3126,2007-02-10,Industrial,Alquiler
3127,2007-02-10,Local,Venta
3128,2007-02-11,Industrial,Alquiler
3129,2007-02-11,Parking,Alquiler
3130,2007-02-11,Suelo,Venta
3131,2007-02-11,Parking,Venta
3132,2007-02-12,Suelo,Alquiler
3133,2007-02-12,Local,Venta
3134,2007-02-12,Local,Alquiler
3135,2007-02-12,Local,Venta
3136,2007-02-13,Suelo,Alquiler
3137,2007-02-14,Local,Alquiler
3138,2007-02-15,Oficina,Alquiler
3139,2007-02-15,Industrial,Alquiler
3140,2007-02-16,Industrial,Alquiler
3141,2007-02-16,Industrial,Alquiler
3142,2007-02-17,Piso,Venta
3143,2007-02-17,Industrial,Alquiler
3144,2007-02-17,Oficina,Venta
3145,2007-02-18,Oficina,Alquiler
3146,2007-02-18,Industrial,Venta
3147,2007-02-18,Industrial,Venta
3148,2007-02-18,Piso,Venta
3149,2007-02-19,Casa,Venta
3150,2007-02-19,Oficina,Alquiler
3151,2007-02-19,Casa,Venta
3152,2007-02-19,Casa,Venta
3153,2007-02-20,Casa,Venta
3154,2007-02-20,Industrial,Venta
3155,2007-02-21,Piso,Venta
3156,2007-02-22,Local,Alquiler
3157,2007-02-22,Local,Venta
3158,2007-02-22,Oficina,Venta
3159,2007-02-22,Industrial,Venta
3160,2007-02-23,Parking,Venta
3161,2007-02-23,Industrial,Venta
3162,2007-02-23,Local,Alquiler
3163,2007-02-23,Suelo,Venta
3164,2007-02-24,Local,Venta
3165,2007-02-24,Suelo,Venta
3166,2007-02-25,Local,Alquiler
3167,2007-02-25,Parking,Venta
3168,2007-02-26,Industrial,Alquiler
3169,2007-02-26,Suelo,Venta
3170,2007-02-26,Oficina,Venta
3171,2007-02-26,Casa,Venta
3172,2007-02-27,Suelo,Venta
3173,2007-02-27,Piso,Alquiler
3174,2007-02-27,Local,Alquiler
3175,2007-02-27,Local,Alquiler
3176,2007-02-28,Piso,Venta
3177,2007-02-28,Casa,Alquiler
3178,2007-03-01,Parking,Alquiler
3179,2007-03-01,Piso,Venta
3180,2007-03-03,Piso,Alquiler
3181,2007-03-03,Casa,Alquiler
3182,2007-03-03,Oficina,Venta
3183,2007-03-03,Piso,Alquiler
3184,2007-03-03,Industrial,Venta
3185,2007-03-04,Industrial,Venta
3186,2007-03-04,Piso,Alquiler
3187,2007-03-04,Piso,Alquiler
3188,2007-03-04,Industrial,Alquiler
3189,2007-03-05,Parking,Venta
3190,2007-03-05,Local,Alquiler
3191,2007-03-05,Piso,Venta
3192,2007-03-07,Industrial,Venta
3193,2007-03-07,Parking,Alquiler
3194,2007-03-07,Suelo,Venta
3195,2007-03-07,Casa,Alquiler
3196,2007-03-07,Parking,Alquiler
3197,2007-03-08,Piso,Alquiler
3198,2007-03-08,Oficina,Alquiler
3199,2007-03-08,Casa,Alquiler
3200,2007-03-09,Parking,Alquiler
3201,2007-03-09,Oficina,Venta
3202,2007-03-09,Suelo,Alquiler
3203,2007-03-09,Parking,Venta
3204,2007-03-10,Suelo,Venta
3205,2007-03-11,Parking,Alquiler
3206,2007-03-11,Oficina,Alquiler
3207,2007-03-11,Parking,Venta
3208,2007-03-12,Suelo,Alquiler
3209,2007-03-12,Local,Venta
3210,2007-03-12,Local,Alquiler
3211,2007-03-13,Local,Venta
3212,2007-03-14,Casa,Alquiler
3213,2007-03-14,Suelo,Venta
3214,2007-03-14,Industrial,Venta
3215,2007-03-14,Casa,Venta
3216,2007-03-14,Industrial,Venta
3217,2007-03-14,Piso,Venta
3218,2007-03-15,Oficina,Alquiler
3219,2007-03-15,Oficina,Venta
3220,2007-03-16,Local,Alquiler
3221,2007-03-16,Parking,Venta
3222,2007-03-16,Industrial,Alquiler
3223,2007-03-16,Industrial,Venta
3224,2007-03-16,Casa,Venta
3225,2007-03-16,Local,Venta
3226,2007-03-17,Suelo,Venta
3227,2007-03-17,Piso,Venta
3228,2007-03-17,Local,Alquiler
3229,2007-03-17,Suelo,Alquiler
3230,2007-03-18,Oficina,Alquiler
3231,2007-03-18,Industrial,Venta
3232,2007-03-19,Oficina,Venta
3233,2007-03-19,Industrial,Alquiler
3234,2007-03-19,Oficina,Alquiler
3235,2007-03-20,Casa,Alquiler
3236,2007-03-20,Oficina,Venta
3237,2007-03-20,Casa,Alquiler
3238,2007-03-20,Local,Venta
3239,2007-03-21,Oficina,Alquiler
3240,2007-03-21,Industrial,Alquiler
3241,2007-03-21,Suelo,Alquiler
3242,2007-03-22,Suelo,Venta
3243,2007-03-22,Piso,Alquiler
3244,2007-03-22,Industrial,Alquiler
3245,2007-03-23,Parking,Venta
3246,2007-03-23,Oficina,Venta
3247,2007-03-23,Piso,Venta
3248,2007-03-23,Suelo,Venta
3249,2007-03-23,Suelo,Alquiler
3250,2007-03-24,Parking,Venta
3251,2007-03-24,Local,Alquiler
3252,2007-03-24,Casa,Venta
3253,2007-03-25,Casa,Alquiler
3254,2007-03-26,Oficina,Venta
3255,2007-03-26,Piso,Alquiler
3256,2007-03-26,Suelo,Alquiler
3257,2007-03-27,Local,Venta
3258,2007-03-27,Industrial,Alquiler
3259,2007-03-27,Casa,Alquiler
3260,2007-03-27,Industrial,Venta
3261,2007-03-28,Casa,Alquiler
3262,2007-03-29,Casa,Alquiler
3263,2007-03-29,Local,Alquiler
3264,2007-03-30,Parking,Venta
3265,2007-03-30,Casa,Alquiler
3266,2007-03-31,Casa,Venta
3267,2007-04-01,Industrial,Alquiler
3268,2007-04-01,Suelo,Alquiler
3269,2007-04-01,Suelo,Alquiler
3270,2007-04-02,Parking,Venta
3271,2007-04-02,Oficina,Alquiler
3272,2007-04-02,Local,Alquiler
3273,2007-04-02,Local,Venta
3274,2007-04-03,Casa,Venta
3275,2007-04-03,Oficina,Venta
3276,2007-04-04,Parking,Venta
3277,2007-04-05,Oficina,Alquiler
3278,2007-04-05,Oficina,Venta
3279,2007-04-06,Industrial,Venta
3280,2007-04-06,Casa,Alquiler
3281,2007-04-06,Parking,Alquiler
3282,2007-04-07,Oficina,Venta
3283,2007-04-07,Local,Venta
3284,2007-04-07,Suelo,Alquiler
3285,2007-04-07,Suelo,Alquiler
3286,2007-04-08,Parking,Alquiler
3287,2007-04-09,Local,Alquiler
3288,2007-04-09,Parking,Venta
3289,2007-04-09,Industrial,Alquiler
3290,2007-04-10,Piso,Venta
3291,2007-04-10,Oficina,Alquiler
3292,2007-04-10,Local,Alquiler
3293,2007-04-10,Piso,Alquiler
3294,2007-04-11,Parking,Venta
3295,2007-04-11,Industrial,Venta
3296,2007-04-11,Casa,Alquiler
3297,2007-04-12,Suelo,Venta
3298,2007-04-12,Parking,Alquiler
3299,2007-04-12,Local,Alquiler
3300,2007-04-12,Industrial,Alquiler
3301,2007-04-12,Industrial,Alquiler
3302,2007-04-12,Local,Alquiler
3303,2007-04-12,Piso,Venta
3304,2007-04-13,Industrial,Venta
3305,2007-04-14,Local,Venta
3306,2007-04-14,Parking,Venta
3307,2007-04-16,Local,Venta
3308,2007-04-16,Piso,Venta
3309,2007-04-16,Parking,Alquiler
3310,2007-04-17,Suelo,Alquiler
3311,2007-04-17,Industrial,Alquiler
3312,2007-04-18,Parking,Alquiler
3313,2007-04-18,Casa,Venta
3314,2007-04-18,Industrial,Venta
3315,2007-04-19,Oficina,Alquiler
3316,2007-04-20,Casa,Venta
3317,2007-04-21,Oficina,Alquiler
3318,2007-04-21,Industrial,Venta
3319,2007-04-22,Oficina,Alquiler
3320,2007-04-23,Parking,Alquiler
3321,2007-04-23,Local,Venta
3322,2007-04-23,Piso,Venta
3323,2007-04-24,Oficina,Venta
3324,2007-04-24,Oficina,Alquiler
3325,2007-04-25,Industrial,Alquiler
3326,2007-04-25,Suelo,Alquiler
3327,2007-04-26,Suelo,Venta
3328,2007-04-26,Piso,Venta
3329,2007-04-27,Parking,Venta
3330,2007-04-27,Local,Venta
3331,2007-04-29,Oficina,Venta
3332,2007-04-29,Industrial,Alquiler
3333,2007-04-29,Piso,Alquiler
3334,2007-04-30,Suelo,Venta
3335,2007-04-30,Piso,Alquiler
3336,2007-04-30,Parking,Venta
